2024-09-04 08:35:07,399 DEBUG   SenderThread:136190 [sender.py:send():391] send: metric
2024-09-04 08:35:07,399 DEBUG   SenderThread:136190 [sender.py:send():391] send: telemetry
2024-09-04 08:35:07,399 DEBUG   SenderThread:136190 [sender.py:send():391] send: metric
2024-09-04 08:35:07,399 WARNING SenderThread:136190 [sender.py:send_metric():1417] Seen metric with glob (shouldn't happen)
2024-09-04 08:35:07,399 DEBUG   SenderThread:136190 [sender.py:send():391] send: telemetry
2024-09-04 08:35:07,400 DEBUG   SenderThread:136190 [sender.py:send():391] send: telemetry
2024-09-04 08:35:07,400 DEBUG   SenderThread:136190 [sender.py:send():391] send: config
2024-09-04 08:35:07,400 DEBUG   SenderThread:136190 [sender.py:send_request():418] send_request: log_artifact
2024-09-04 08:35:07,423 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:08,423 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:08,798 INFO    wandb-upload_0:136190 [upload_job.py:push():130] Uploaded file /tmp/tmpkgpcj1p9wandb/zi2h9zzi-wandb-metadata.json
2024-09-04 08:35:09,423 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:09,534 INFO    wandb-upload_1:136190 [upload_job.py:push():88] Uploaded file /tmp/tmpopi7onks/model_architecture.txt
2024-09-04 08:35:10,424 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:10,637 INFO    SenderThread:136190 [sender.py:send_request_log_artifact():1537] logged artifact model-llama2-7b-0904-alpaca_tips_wo_pair_score_1k_sharegpt-e15lr1e-05 - {'id': 'QXJ0aWZhY3Q6MTE3OTU4MDg5OQ==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQyMDA4OTA3Mw==', 'latestArtifact': None}}
2024-09-04 08:35:11,074 INFO    Thread-12 :136190 [dir_watcher.py:_on_file_created():271] file/dir created: /app/wandb/run-20240904_083500-yiysxouu/files/output.log
2024-09-04 08:35:11,424 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 08:35:11,425 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:12,425 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:13,074 INFO    Thread-12 :136190 [dir_watcher.py:_on_file_modified():288] file/dir modified: /app/wandb/run-20240904_083500-yiysxouu/files/output.log
2024-09-04 08:35:13,425 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:14,425 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:15,425 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:16,425 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:17,423 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 08:35:17,425 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:18,425 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:19,426 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:20,426 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:21,423 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: stop_status
2024-09-04 08:35:21,423 DEBUG   SenderThread:136190 [sender.py:send_request():418] send_request: stop_status
2024-09-04 08:35:21,466 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:22,426 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:22,748 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 08:35:23,426 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:24,426 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:25,426 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:26,426 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:27,427 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
